name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
(FREE SHIP 50K) Balo nam Đi Học Hàn Quốc Balo Thời Trang Nam Công Nghệ Màu Đen Combo Tai Nghe - Hàng nhập khẩu	Hà Nội	1589338702	1609994498	20655796	False	None	False	3	False	0.0	0	0	0	0	0	None	None	70000000000	-1	70000000000	-1	70000000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1603175292	1609994498	6819206	False	30%	False	3	False	0.0	0	0	0	0	0	None	None	18860000000	26980000000	18860000000	26980000000	18860000000	26980000000	None	0	0	0	False	False	9	0	0
Túi đeo chéo túi da thời trang nam cao cấp cá tính TDCN07 - Hàng nhập khẩu	Hà Nội	1589335964	1609994498	20658534	False	None	False	3	False	0.0	0	0	0	0	0	None	None	50800000000	-1	50800000000	-1	50800000000	0	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1602760225	1609994498	7234273	False	None	False	1	False	0.0	0	0	0	0	0	None	None	90560000000	-1	90560000000	-1	90560000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Da Đeo Chéo Thời Trang Nam	Nước ngoài	1597814057	1609994498	12180441	False	None	False	6	False	0.0	0	0	0	0	0	None	None	76390000000	-1	99600000000	-1	76390000000	0	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Thời Trang Nam Phong Cách Hip Hop	Nước ngoài	1602595330	1609994498	7399168	False	None	False	1	False	0.0	0	0	0	0	0	None	None	46280000000	-1	46280000000	-1	46280000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1599021535	1609994498	10972963	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	37350000000	74320000000	37350000000	74320000000	37350000000	74320000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1598887245	1609994498	11107253	False	49%	False	4	False	0.0	0	0	0	0	0	None	None	17210000000	33470000000	17210000000	33470000000	17210000000	33470000000	None	0	0	0	False	False	5	0	0
Túi đeo chéo ngực chống thấm/chống trộm thời trang nam	Nước ngoài	1598759051	1609994498	11235447	False	None	False	6	False	0.0	0	0	0	0	0	None	None	61840000000	-1	61840000000	-1	61840000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1599989909	1609994498	10004589	False	None	False	3	False	0.0	0	0	0	0	0	None	None	44970000000	-1	44970000000	-1	44970000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1597915101	1609994498	12079397	False	8%	False	4	False	0.0	0	0	0	0	0	None	None	24070000000	26280000000	24070000000	26280000000	24070000000	26280000000	None	0	0	0	False	True	9	0	0
Túi Vải Đeo Chéo Thời Trang Nam	Nước ngoài	1596695622	1609994498	13298876	False	41%	False	10	False	0.0	0	0	0	0	0	None	None	19680000000	33160000000	20810000000	35030000000	19680000000	33160000000	None	0	0	0	False	True	9	0	0
Túi Đeo Chéo Canvas Thời Trang Nam - Tích Hợp Cổng Sạc USB Tiện Dụng CN29	Hà Nội	1601511375	1609994498	8483123	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	9800000000	19500000000	9800000000	19500000000	9800000000	19500000000	None	0	1	0	False	False	8	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1596592406	1609994498	13402092	False	32%	False	3	False	0.0	0	0	0	0	0	None	None	29210000000	42910000000	29210000000	42910000000	29210000000	42910000000	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989730	1609994498	10004768	False	None	False	2	False	0.0	0	0	0	0	0	None	None	52380000000	-1	52380000000	-1	52380000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo thiết kế thời trang nam trẻ trung chất lượng	Nước ngoài	1593690211	1609994498	16304287	False	33%	False	1	False	0.0	0	0	0	0	0	None	None	26600000000	39450000000	26600000000	39450000000	26600000000	39450000000	None	0	0	0	False	False	9	0	0
THỜI TRANG NEW 21 Ví Bóp Nam Minh Tâm Da Bò 100% , Kiểu Đựng Thẻ ATM , Thời Trang Nam MT205-01 , Đen bền RẺ	Hà Nội	1607472985	1609994498	2521513	False	30%	False	2	False	0.0	0	0	0	0	0	None	None	5250000000	7500000000	5250000000	7500000000	5250000000	7500000000	None	0	1	0	False	False	4	0	0
Ví thời trang nam da lộn Crazy Horse 100% da bò thật - dáng ngang nâu bò	Hà Nội	1587811184	1609994498	22183314	True	None	False	1	False	0.0	0	0	0	0	0	None	None	24000000000	-1	24000000000	-1	24000000000	0	None	0	0	0	False	False	4	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1597765363	1609994498	12229135	False	None	False	4	False	0.0	0	0	0	0	0	None	None	65980000000	-1	65980000000	-1	65980000000	0	None	0	0	0	False	False	8	0	0
Túi đeo chéo ngực bằng vải canvas thời trang nam	Nước ngoài	1590428965	1609994498	19565533	False	None	False	5	False	0.0	0	0	0	0	0	None	None	40010000000	-1	40010000000	-1	40010000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1599989777	1609994498	10004721	False	None	False	3	False	0.0	0	0	0	0	0	None	None	93900000000	-1	93900000000	-1	93900000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Trước Ngực Thời Trang Nam 2019	Nước ngoài	1577203833	1609994498	32790665	False	None	False	3	False	0.0	0	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	0	0	0	False	False	3	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1599989598	1609994498	10004900	False	None	False	4	False	0.0	0	0	0	0	0	None	None	34590000000	-1	34590000000	-1	34590000000	0	None	0	0	0	False	False	8	0	0
VÍ DA LỘN THỜI TRANG NAM CAO CẤP	TP. Hồ Chí Minh	1604571230	1609994498	5423268	False	None	False	1	False	0.0	0	0	0	0	0	None	None	12600000000	-1	12600000000	-1	12600000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Hông Thời Trang Nam 2020	Nước ngoài	1601790837	1609994498	8203661	False	49%	False	2	False	0.0	0	0	0	0	0	None	None	20261600000	39728700000	20261600000	39728700000	20261600000	39728700000	None	0	0	0	False	False	7	0	0
Balo Thời Trang Nam Cao Cấp GC283220	TP. Hồ Chí Minh	1574932407	1609994498	35062091	False	None	False	1	False	0.0	0	0	0	0	0	None	None	170000000000	-1	170000000000	-1	170000000000	0	None	3	0	0	False	False	9	0	0
Túi Đeo Chéo Giả Da Cá Sấu Thời Trang Nam	Nước ngoài	1601197510	1609994498	8796988	False	None	False	4	False	0.0	0	0	0	0	0	None	None	51560000000	-1	51560000000	-1	51560000000	0	None	0	0	0	False	False	8	0	0
Thời trang nam - Ví Nam Cầm Tay Da Bò Clutch Pagini - Thiết Kế Đa Năng - TQVSTORE	Hà Nội	1608795652	1609994498	1198846	False	None	False	1	False	0.0	0	0	0	0	0	None	None	64740000000	-1	64740000000	-1	64740000000	0	None	0	0	0	False	False	9	0	0
Ví Da Cầm Tay Thời Trang Nam	Nước ngoài	1602760458	1609994498	7234040	False	None	False	1	False	0.0	0	0	0	0	0	None	None	71840000000	-1	71840000000	-1	71840000000	0	None	0	0	0	False	False	9	0	0
Túi đeo vai da PU, túi đeo chéo cao cấp nhiều ngăn tiện lợi thời trang nam phong cách TC005	Hà Nội	1599818442	1609994498	10176056	False	None	False	1	False	0.0	0	0	0	0	0	None	None	30000000000	-1	30000000000	-1	30000000000	0	None	0	0	0	False	False	2	0	0
Túi xách canvas thời trang nam tiện dụng	Nước ngoài	1599500259	1609994498	10494239	False	28%	False	13	False	0.0	0	0	0	0	0	None	None	23770000000	32940000000	25420000000	35290000000	23770000000	32940000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1598600438	1609994498	11394060	False	43%	False	6	False	0.0	0	0	0	0	0	None	None	19700000000	34840000000	21330000000	37650000000	19700000000	34840000000	None	0	0	0	False	False	5	0	0
Túi Xách Đeo Chéo Thời Trang Nam Retro	Nước ngoài	1595222478	1609994498	14772020	False	None	False	1	False	0.0	0	0	0	0	0	None	None	97090000000	-1	97090000000	-1	97090000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Hông Thời Trang Nam	Nước ngoài	1598499189	1609994498	11495309	False	44%	False	4	False	0.0	0	0	0	0	0	None	None	24030000000	43190000000	24030000000	43190000000	24030000000	43190000000	None	0	0	0	False	False	5	0	0
Ví Da Cầm Tay Khóa Kéo Thời Trang Nam	Nước ngoài	1597643555	1609994498	12350943	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	39620000000	78840000000	39620000000	78840000000	39620000000	78840000000	None	0	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam cao cấp	TP. Hồ Chí Minh	1595551771	1609994498	14442727	False	27%	False	1	False	0.0	0	0	0	0	0	None	None	5500000000	7500000000	5500000000	7500000000	5500000000	7500000000	None	0	0	0	False	False	7	0	0
Túi Đeo Chéo Chống Thấm Nước Thời Trang Nam	Nước ngoài	1592143026	1609994498	17851472	False	31%	False	8	False	0.0	0	0	0	0	0	None	None	29760000000	43010000000	29760000000	43010000000	29760000000	43010000000	None	0	0	0	False	False	9	0	0
Túi Xách Du Lịch Dung Tích Lớn Thời Trang Nam	Nước ngoài	1592071029	1609994498	17923469	False	None	False	3	False	0.0	0	0	0	0	0	None	None	43940000000	-1	43940000000	-1	43940000000	0	None	0	0	0	False	False	9	0	0
Túi đeo chéo ngực bằng vải Oxford màu đen thời trang nam	Nước ngoài	1597730980	1609994498	12263518	False	48%	False	1	False	0.0	0	0	0	0	0	None	None	27220000000	51850000000	27220000000	51850000000	27220000000	51850000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1597587415	1609994498	12407083	False	1%	False	2	False	0.0	0	0	0	0	0	None	None	30930000000	31290000000	30930000000	31290000000	30930000000	31290000000	None	0	0	0	False	False	9	0	0
Túi Da Đeo Thắt Lưng Thời Trang Nam	Nước ngoài	1595920366	1609994498	14074132	False	None	False	5	False	0.0	0	0	0	0	0	None	None	13160000000	-1	13160000000	-1	13160000000	0	None	0	0	0	False	False	7	0	0
Túi Vải Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1574766395	1609994498	35228103	False	28%	False	4	False	0.0	0	0	0	0	0	None	None	40220000000	56040000000	40220000000	56040000000	40220000000	56040000000	None	0	0	0	False	False	9	0	0
Túi Ipad Thời Trang Nam	TP. Hồ Chí Minh	1572851114	1609994498	37143384	False	44%	False	1	False	0.0	0	0	0	0	0	None	None	15300000000	27272700000	15300000000	27272700000	15300000000	27272700000	None	0	0	0	False	False	5	0	0
Ví Da Dáng Dài Phối Khóa Kéo Thời Trang Nam Cao Cấp Coach 21369	Nước ngoài	1592129348	1609994498	17865150	False	None	False	3	False	0.0	0	0	0	0	0	None	None	86130000000	-1	86130000000	-1	86130000000	0	None	0	1	0	False	False	8	0	0
VÍ CLASSIC THỜI TRANG NAM CAO CẤP	TP. Hồ Chí Minh	1606574748	1609994498	3419750	False	None	False	1	False	0.0	0	0	0	0	0	None	None	43350000000	-1	43350000000	-1	43350000000	0	None	0	0	0	False	False	2	0	0
Túi Vải Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989854	1609994498	10004644	False	None	False	3	False	0.0	0	0	0	0	0	None	None	56090000000	-1	56090000000	-1	56090000000	0	None	0	0	0	False	False	9	0	0
Túi Xách Canvas Thời Trang Nam	Nước ngoài	1598444767	1609994498	11549731	False	30%	False	12	False	0.0	0	0	0	0	0	None	None	37670000000	53750000000	38470000000	55210000000	37670000000	53750000000	None	0	0	0	False	False	5	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596764800	1609994498	13229698	False	None	False	4	False	0.0	0	0	0	0	0	None	None	26090000000	-1	26090000000	-1	26090000000	0	None	0	0	0	False	False	5	0	0
Túi Đeo Chéo Thời Trang Nam 3 Màu Phong Cách TA0035	Hà Nội	1600912559	1609994498	9081939	False	None	False	3	False	0.0	0	0	0	0	0	None	None	8900000000	-1	8900000000	-1	8900000000	0	None	0	0	0	False	False	9	0	0
Ví ngắn đựng thẻ chất da siêu mỏng cao cấp thời trang nam	Nước ngoài	1589189335	1609994498	20805163	False	None	False	4	False	0.0	0	0	0	0	0	None	None	51250000000	-1	51250000000	-1	51250000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596764800	1609994498	13229698	False	None	False	4	False	0.0	0	0	0	0	0	None	None	26010000000	-1	26010000000	-1	26010000000	0	None	0	0	0	False	False	5	0	0
Túi Vải Đeo Chéo Thời Trang Nam	Nước ngoài	1603966782	1609994498	6027716	False	None	False	8	False	0.0	0	0	0	0	0	None	None	33660000000	-1	33660000000	-1	33660000000	0	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam B065180	TP. Hồ Chí Minh	1575722408	1609994498	34272090	False	None	False	1	False	0.0	0	0	0	0	0	None	None	150000000000	-1	150000000000	-1	150000000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Họa Tiết Rằn Ri Thời Trang Nam	Nước ngoài	1603521105	1609994498	6473393	False	None	False	6	False	0.0	0	0	0	0	0	None	None	25350000000	-1	25350000000	-1	25350000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1598343929	1609994498	11650569	False	26%	False	1	False	0.0	0	0	0	0	0	None	None	32790000000	44030000000	32790000000	44030000000	32790000000	44030000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Nhiều Ngăn Chống Trộm Thời Trang Nam	Nước ngoài	1603175314	1609994498	6819184	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	22240000000	44240000000	22240000000	44240000000	22240000000	44240000000	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Da PVC Cao Cấp L342120	TP. Hồ Chí Minh	1573465191	1609994498	36529307	False	None	False	1	False	0.0	0	0	0	0	0	None	None	113000000000	-1	113000000000	-1	113000000000	0	None	1	0	0	False	False	9	0	0
Balo thời trang NAM Sportman - TX123	Hà Nội	1598261403	1609994498	11733095	True	41%	False	1	False	0.0	0	0	0	0	0	None	None	11900000000	20000000000	11900000000	20000000000	11900000000	20000000000	None	0	0	0	False	False	6	0	0
Ví da cầm tay siêu mỏng thời trang nam	Nước ngoài	1588254425	1609994498	21740073	False	47%	False	3	False	0.0	0	0	0	0	0	None	None	30340000000	57620000000	30340000000	57620000000	30340000000	57620000000	None	0	0	0	False	False	9	0	0
Ví Dài Phối Khóa Kéo Thời Trang Nam Cao Cấp Mua 4	Nước ngoài	1608026367	1609994498	1968131	False	11%	False	4	False	0.0	0	0	0	0	0	None	None	26220000000	29370000000	33630000000	37600000000	26220000000	29370000000	None	0	0	0	False	False	9	0	0
Ba Lô Vải Vintage Thời Trang Năm 2020 Cho Nam	Nước ngoài	1597644468	1609994498	12350030	False	49%	False	5	False	0.0	0	0	0	0	0	None	None	48238700000	94585800000	48238700000	94585800000	48238700000	94585800000	None	0	0	0	False	False	7	0	0
Túi thời trang nam Barnoroo chất da mềm mịn	Thái Bình	1597392078	1609994498	12602420	False	None	False	2	False	0.0	0	0	0	0	0	None	None	86000000000	-1	86000000000	-1	86000000000	0	None	0	0	0	False	False	9	0	0
Túi Da Đeo Chéo Thời Trang Nam Năng Động	Nước ngoài	1595238111	1609994498	14756387	False	None	False	4	False	0.0	0	0	0	0	0	None	None	68600000000	-1	68600000000	-1	68600000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1596764799	1609994498	13229699	False	None	False	4	False	0.0	0	0	0	0	0	None	None	71960000000	-1	71960000000	-1	71960000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Chống Nước Thời Trang Nam	Nước ngoài	1599989860	1609994498	10004638	False	None	False	7	False	0.0	0	0	0	0	0	None	None	34590000000	-1	34590000000	-1	34590000000	0	None	0	0	0	False	False	9	0	0
Túi Da Đeo Chéo Thời Trang Nam Phong Cách Retro	Nước ngoài	1592917804	1609994498	17076694	False	29%	False	1	False	0.0	0	0	0	0	0	None	None	21085000000	29800000000	21085000000	29800000000	21085000000	29800000000	None	0	0	0	False	False	2	0	0
Túi Đeo Chéo Thời Trang Nam	Nước ngoài	1594452602	1609994498	15541896	False	49%	False	3	False	0.0	0	0	0	0	0	None	None	33546500000	65777600000	33546500000	65777600000	33546500000	65777600000	None	0	0	0	False	False	7	0	0
Túi Xách Đeo Chéo Thời Trang Nam	Nước ngoài	1599989500	1609994498	10004998	False	None	False	2	False	0.0	0	0	0	0	0	None	None	33110000000	-1	33110000000	-1	33110000000	0	None	0	0	0	False	False	8	0	0
Túi Đeo Chéo Thời Trang Nam Có Cổng Sạc Usb 2020	Nước ngoài	1594452602	1609994498	15541896	False	49%	False	7	False	0.0	0	0	0	0	0	None	None	39659800000	77764500000	39659800000	77764500000	39659800000	77764500000	None	0	0	0	False	False	7	0	0
Ví Nam Cao Cấp Chính Hãng Baellerry  NAM - Bảo Hành 6 Tháng - Thời Trang Nam Cao Cấp	TP. Hồ Chí Minh	1589562522	1609994498	20431976	False	40%	False	2	False	0.0	0	0	0	0	0	None	None	14900000000	25000000000	14900000000	25000000000	14900000000	25000000000	None	419	0	0	False	False	9	0	0
[Ảnh thật 100%] Balo da thời trang nam, balo chống nước.	Hà Nội	1586186991	1609994498	23807507	False	None	False	2	False	0.0	0	0	0	0	0	None	None	36800000000	-1	36800000000	-1	36800000000	0	None	1	0	0	False	False	9	0	0
Túi Đeo Hông Thời Trang Nam	Nước ngoài	1605323124	1609994498	4671374	False	None	False	1	False	0.0	0	0	0	0	0	None	None	83610000000	-1	83610000000	-1	83610000000	0	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Da Bò Cao Cấp C434185	TP. Hồ Chí Minh	1574933154	1609994498	35061344	False	10%	False	1	False	0.0	0	0	0	0	0	None	None	135000000000	150000000000	135000000000	150000000000	135000000000	150000000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam 2 Màu Phong Cách	Hải Dương	1600001183	1609994498	9993315	True	45%	False	2	False	0.0	0	0	0	0	0	None	None	6500000000	11800000000	6500000000	11800000000	6500000000	11800000000	None	0	0	0	True	True	9	1	0
Balo Nam vải Nylon chống nước, cực bền cao cấp . Balo thời trang Nam vnxk	Đồng Nai	1597757740	1609994498	12236758	False	25%	False	1	False	0.0	0	0	0	0	0	None	None	37875000000	50500000000	37875000000	50500000000	37875000000	50500000000	None	0	0	0	False	False	6	0	0
[hOTsale] BALO DA NAM CAO CẤP 💎HÀNG MỚI💎 BALO THỜI TRANG NAM DA PU CAO CẤP CHỐNG NƯỚC 💎 FREESHIP	Hà Nội	1595233651	1609994498	14760847	True	50%	False	2	False	0.0	0	0	0	0	0	None	None	29000000000	58000000000	29000000000	58000000000	29000000000	58000000000	None	0	0	0	False	False	9	0	0
Ví ngắn đựng thẻ có khóa kéo thời trang nam đa năng	Nước ngoài	1589769298	1609994498	20225200	False	None	False	4	False	0.0	0	0	0	0	0	None	None	26520000000	-1	26520000000	-1	26520000000	0	None	0	0	0	False	False	9	0	0
Balo Thời Trang Nam Dù Chống Nước Cao Cấp L036165	TP. Hồ Chí Minh	1572711090	1609994498	37283408	False	None	False	2	False	0.0	0	0	0	0	0	None	None	137000000000	-1	137000000000	-1	137000000000	0	None	4	0	0	False	False	9	0	0
Túi xách thể thao đeo chéo bằng nylon thời trang nam	Nước ngoài	1588254408	1609994498	21740090	False	41%	False	2	False	0.0	0	0	0	0	0	None	None	36360000000	61730000000	38340000000	65030000000	36360000000	61730000000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Phong Cách Âu Mỹ	Nước ngoài	1606655122	1609994498	3339376	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	23063300000	46126500000	23063300000	46126500000	23063300000	46126500000	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Chống Nước	Hà Nội	1574670699	1609994498	35323799	False	29%	False	3	False	0.0	0	0	0	0	0	None	None	14900000000	20900000000	14900000000	20900000000	14900000000	20900000000	None	891	0	0	False	True	9	0	0
Ví Nam Cao Cấp Chính Hãng Baellerry  NAM THỜI TRANG , VÍ DA LỘN - Bảo Hành 6 Tháng - Thời Trang Nam Cao Cấp	TP. Hồ Chí Minh	1589558273	1609994498	20436225	False	19%	False	2	False	0.0	0	0	0	0	0	None	None	12900000000	16000000000	12900000000	16000000000	12900000000	16000000000	None	431	0	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam 5 Màu Phong Cách (T_07) - Hàng nhập khẩu	Hà Nội	1589339721	1609994498	20654777	False	None	False	5	False	0.0	0	0	0	0	0	None	None	54000000000	-1	54000000000	-1	54000000000	0	None	0	0	0	False	False	9	0	0
Túi Đeo Chéo Da Thời Trang Nam Hàng Đẹp Cao Cấp	Quảng Ninh	1570592523	1609994498	39401975	False	19%	False	2	False	0.0	0	0	0	0	0	None	None	17900000000	22000000000	17900000000	22000000000	17900000000	22000000000	None	1	14	0	False	False	9	0	0
